t,Qin,Qet,hpEND,Qpf,Qover,Qfs,Qet_1,Qhc,Qpipe,Qet_2,teta_usz,teta_sz,Qrain,Qinfp,Qinfsz,hp,s,husz,hsz,nsz,nusz,hszEST
11430,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11431,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11432,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11433,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11434,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11435,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11436,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11437,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11438,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11439,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11440,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11441,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11442,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11443,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11444,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11445,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11446,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11447,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11448,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11449,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11450,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11451,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11452,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11453,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11454,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11455,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11456,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11457,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11458,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11459,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11460,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11461,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11462,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11463,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11464,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11465,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11466,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11467,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11468,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11469,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11470,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11471,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11472,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11473,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11474,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11475,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11476,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11477,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11478,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11479,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11480,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11481,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11482,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11483,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11484,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11485,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11486,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11487,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11488,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11489,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11490,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11491,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11492,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11493,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11494,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11495,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11496,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11497,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11498,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11499,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11500,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11501,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11502,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11503,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11504,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11505,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11506,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11507,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11508,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11509,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11510,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11511,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11512,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11513,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11514,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11515,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11516,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11517,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11518,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11519,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11520,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11521,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11522,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11523,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11524,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11525,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11526,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11527,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11528,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11529,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11530,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11531,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11532,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11533,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11534,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11535,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11536,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11537,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11538,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11539,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11540,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11541,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11542,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11543,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11544,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11545,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11546,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11547,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11548,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11549,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11550,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11551,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11552,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11553,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11554,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11555,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11556,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11557,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11558,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11559,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11560,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11561,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11562,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11563,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11564,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11565,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11566,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11567,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11568,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11569,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11570,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11571,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11572,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11573,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11574,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
11575,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2076111136,0.4,0,0,0.0,0.0,0.5898043,0.5,0.0,0.4,0.35200000000000004,0.0
